Time_Period,ICD-10 Code,Outcome_Fullname,Outcome_Shortname,Stratification,Strata,Total_Deaths,Total_Population,AAMR,AAMR_SE,AAMR_Lower,AAMR_Upper,AAMRSE
2016-2020,I20_I25,I20_I25,IHD,Land Use Cluster,Urban,483209,474857276,89.7501,0.1309,89.4972,90.0035,89.75 ± 0.13
2016-2020,I20_I25,I20_I25,IHD,Land Use Cluster,National,1837595,1633192426,91.4831,0.0683,91.3509,91.6154,91.48 ± 0.07
2016-2020,I50,I50,HF,EQI Cluster,Low-burden,27382,82197608,25.0986,0.1531,24.8022,25.3977,25.10 ± 0.15
2016-2020,I50,I50,HF,EQI Cluster,Mixed-burden,118113,459340937,19.2727,0.0566,19.1629,19.3829,19.27 ± 0.06
2016-2020,I50,I50,HF,EQI Cluster,High-burden,268823,1091653881,20.9436,0.0407,20.8645,21.0229,20.94 ± 0.04
2016-2020,I50,I50,HF,EQI Cluster,National,414318,1633192426,20.6443,0.0323,20.5815,20.7073,20.64 ± 0.03
2016-2020,I50,I50,HF,Land Use Cluster,Natural,152526,619136199,20.5774,0.0531,20.4742,20.6809,20.58 ± 0.05
2016-2020,I50,I50,HF,Land Use Cluster,Water-sensitive,73107,268811649,18.6805,0.0698,18.5453,18.8164,18.68 ± 0.07
2016-2020,I50,I50,HF,Land Use Cluster,Agricultural,80350,270387302,23.883,0.085,23.7181,24.0487,23.88 ± 0.08
2016-2020,I50,I50,HF,Land Use Cluster,Urban,108335,474857276,20.127,0.0618,20.0074,20.2473,20.13 ± 0.06
2016-2020,I50,I50,HF,Land Use Cluster,National,414318,1633192426,20.6443,0.0323,20.5815,20.7073,20.64 ± 0.03
2016-2020,I60_I69,I60_I69,Stroke,EQI Cluster,Low-burden,44059,82197608,40.6445,0.1965,40.2659,41.0258,40.64 ± 0.20
2016-2020,I60_I69,I60_I69,Stroke,EQI Cluster,Mixed-burden,227980,459340937,37.7591,0.0801,37.6042,37.9144,37.76 ± 0.08
2016-2020,I60_I69,I60_I69,Stroke,EQI Cluster,High-burden,473976,1091653881,37.1868,0.0546,37.081,37.2928,37.19 ± 0.05
2016-2020,I60_I69,I60_I69,Stroke,EQI Cluster,National,746015,1633192426,37.5342,0.0439,37.4491,37.6195,37.53 ± 0.04
2016-2020,I60_I69,I60_I69,Stroke,Land Use Cluster,Natural,276064,619136199,37.3448,0.0718,37.2056,37.4843,37.34 ± 0.07
2016-2020,I60_I69,I60_I69,Stroke,Land Use Cluster,Water-sensitive,145217,268811649,37.7915,0.1006,37.5974,37.9864,37.79 ± 0.10
2016-2020,I60_I69,I60_I69,Stroke,Land Use Cluster,Agricultural,128823,270387302,38.7357,0.1091,38.5244,38.9478,38.74 ± 0.11
2016-2020,I60_I69,I60_I69,Stroke,Land Use Cluster,Urban,195911,474857276,36.8333,0.0843,36.6703,36.9967,36.83 ± 0.08
2016-2020,I60_I69,I60_I69,Stroke,Land Use Cluster,National,746015,1633192426,37.5342,0.0439,37.4491,37.6195,37.53 ± 0.04
2016-2020,J40_J47,J40_J47,J40_J47,EQI Cluster,Low-burden,59991,82197608,53.4682,0.2208,53.0412,53.8978,53.47 ± 0.22
2016-2020,J40_J47,J40_J47,J40_J47,EQI Cluster,Mixed-burden,227491,459340937,37.5975,0.0797,37.4432,37.7524,37.60 ± 0.08
2016-2020,J40_J47,J40_J47,J40_J47,EQI Cluster,High-burden,495840,1091653881,38.5489,0.0554,38.4417,38.6564,38.55 ± 0.06
2016-2020,J40_J47,J40_J47,J40_J47,EQI Cluster,National,783322,1633192426,39.0652,0.0446,38.9787,39.1518,39.07 ± 0.04
2016-2020,J40_J47,J40_J47,J40_J47,Land Use Cluster,Natural,327660,619136199,43.3911,0.0766,43.2426,43.5399,43.39 ± 0.08
2016-2020,J40_J47,J40_J47,J40_J47,Land Use Cluster,Water-sensitive,140334,268811649,36.3674,0.0982,36.1774,36.5582,36.37 ± 0.10
2016-2020,J40_J47,J40_J47,J40_J47,Land Use Cluster,Agricultural,153885,270387302,45.9789,0.1185,45.7495,46.2092,45.98 ± 0.12
2016-2020,J40_J47,J40_J47,J40_J47,Land Use Cluster,Urban,161443,474857276,30.5047,0.077,30.3561,30.6539,30.50 ± 0.08
2016-2020,J40_J47,J40_J47,J40_J47,Land Use Cluster,National,783322,1633192426,39.0652,0.0446,38.9787,39.1518,39.07 ± 0.04
2016-2020,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,EQI Cluster,Low-burden,72155,82197608,64.5541,0.2432,64.0839,65.0269,64.55 ± 0.24
2016-2020,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,EQI Cluster,Mixed-burden,286822,459340937,47.4696,0.0896,47.296,47.6436,47.47 ± 0.09
2016-2020,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,EQI Cluster,High-burden,630193,1091653881,49.1017,0.0626,48.9805,49.2231,49.10 ± 0.06
2016-2020,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,EQI Cluster,National,989170,1633192426,49.4326,0.0502,49.3353,49.5301,49.43 ± 0.05
2016-2020,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,Land Use Cluster,Natural,404403,619136199,53.7157,0.0854,53.5503,53.8815,53.72 ± 0.09
2016-2020,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,Land Use Cluster,Water-sensitive,177582,268811649,46.1169,0.1107,45.9027,46.3319,46.12 ± 0.11
2016-2020,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,Land Use Cluster,Agricultural,191424,270387302,57.319,0.1325,57.0625,57.5763,57.32 ± 0.13
2016-2020,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,Land Use Cluster,Urban,215761,474857276,40.7736,0.089,40.6018,40.9461,40.77 ± 0.09
2016-2020,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,Land Use Cluster,National,989170,1633192426,49.4326,0.0502,49.3353,49.5301,49.43 ± 0.05
2016-2020,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,EQI Cluster,Low-burden,121725,82197608,107.8702,0.3133,107.265,108.4779,107.87 ± 0.31
2016-2020,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,EQI Cluster,Mixed-burden,504828,459340937,83.3278,0.1187,83.0981,83.558,83.33 ± 0.12
2016-2020,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,EQI Cluster,High-burden,1074808,1091653881,82.9065,0.081,82.7498,83.0634,82.91 ± 0.08
2016-2020,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,EQI Cluster,National,1701361,1633192426,84.3498,0.0654,84.2231,84.4766,84.35 ± 0.07
2016-2020,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,Land Use Cluster,Natural,674669,619136199,88.5944,0.1092,88.3831,88.806,88.59 ± 0.11
2016-2020,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,Land Use Cluster,Water-sensitive,315409,268811649,81.8793,0.1476,81.5938,82.1655,81.88 ± 0.15
2016-2020,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,Land Use Cluster,Agricultural,326268,270387302,97.0148,0.1719,96.6821,97.3482,97.01 ± 0.17
2016-2020,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,Land Use Cluster,Urban,385015,474857276,72.2295,0.1181,72.0015,72.458,72.23 ± 0.12
2016-2020,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,Land Use Cluster,National,1701361,1633192426,84.3498,0.0654,84.2231,84.4766,84.35 ± 0.07
2016-2020,J43_J44,J43_J44,COPD,EQI Cluster,Low-burden,58710,82197608,52.1528,0.2175,51.7318,52.5764,52.15 ± 0.22
2016-2020,J43_J44,J43_J44,COPD,EQI Cluster,Mixed-burden,219741,459340937,36.1633,0.0779,36.0122,36.3148,36.16 ± 0.08
2016-2020,J43_J44,J43_J44,COPD,EQI Cluster,High-burden,479596,1091653881,37.2099,0.0543,37.1046,37.3153,37.21 ± 0.05
2016-2020,J43_J44,J43_J44,COPD,EQI Cluster,National,758047,1633192426,37.7026,0.0438,37.6178,37.7876,37.70 ± 0.04
2016-2020,J43_J44,J43_J44,COPD,Land Use Cluster,Natural,318377,619136199,42.0629,0.0753,41.917,42.2093,42.06 ± 0.08
2016-2020,J43_J44,J43_J44,COPD,Land Use Cluster,Water-sensitive,136153,268811649,35.107,0.096,34.9208,35.294,35.11 ± 0.10
2016-2020,J43_J44,J43_J44,COPD,Land Use Cluster,Agricultural,149770,270387302,44.6525,0.1166,44.4266,44.8792,44.65 ± 0.12
2016-2020,J43_J44,J43_J44,COPD,Land Use Cluster,Urban,153747,474857276,29.0021,0.075,28.8573,29.1474,29.00 ± 0.08
2016-2020,J43_J44,J43_J44,COPD,Land Use Cluster,National,758047,1633192426,37.7026,0.0438,37.6178,37.7876,37.70 ± 0.04
2016-2020,J45,J45,Asthma,EQI Cluster,Low-burden,836,82197608,0.8762,0.0315,0.8178,0.9377,0.88 ± 0.03
2016-2020,J45,J45,Asthma,EQI Cluster,Mixed-burden,5055,459340937,0.9571,0.0139,0.9309,0.9839,0.96 ± 0.01
2016-2020,J45,J45,Asthma,EQI Cluster,High-burden,10515,1091653881,0.8725,0.0087,0.8559,0.8893,0.87 ± 0.01
2016-2020,J45,J45,Asthma,EQI Cluster,National,16406,1633192426,0.8952,0.0072,0.8816,0.909,0.90 ± 0.01
2016-2020,J45,J45,Asthma,Land Use Cluster,Natural,6022,619136199,0.8691,0.0115,0.8473,0.8913,0.87 ± 0.01
2016-2020,J45,J45,Asthma,Land Use Cluster,Water-sensitive,2642,268811649,0.8225,0.0167,0.7914,0.8545,0.82 ± 0.02
2016-2020,J45,J45,Asthma,Land Use Cluster,Agricultural,2497,270387302,0.8184,0.0168,0.7867,0.8512,0.82 ± 0.02
2016-2020,J45,J45,Asthma,Land Use Cluster,Urban,5245,474857276,1.0247,0.0144,0.9972,1.0528,1.02 ± 0.01
2016-2020,J45,J45,Asthma,Land Use Cluster,National,16406,1633192426,0.8952,0.0072,0.8816,0.909,0.90 ± 0.01
2016-2020,J60_J66,J60_J66,Pneumoconiosis,EQI Cluster,Low-burden,561,82197608,0.494,0.021,0.454,0.5367,0.49 ± 0.02
2016-2020,J60_J66,J60_J66,Pneumoconiosis,EQI Cluster,Mixed-burden,907,459340937,0.1513,0.0051,0.1416,0.1615,0.15 ± 0.01
2016-2020,J60_J66,J60_J66,Pneumoconiosis,EQI Cluster,High-burden,1735,1091653881,0.1387,0.0034,0.1322,0.1453,0.14 ± 0.00
2016-2020,J60_J66,J60_J66,Pneumoconiosis,EQI Cluster,National,3203,1633192426,0.1623,0.0029,0.1567,0.168,0.16 ± 0.00
2016-2020,J60_J66,J60_J66,Pneumoconiosis,Land Use Cluster,Natural,1807,619136199,0.2417,0.0057,0.2306,0.2531,0.24 ± 0.01
2016-2020,J60_J66,J60_J66,Pneumoconiosis,Land Use Cluster,Water-sensitive,582,268811649,0.1523,0.0064,0.1401,0.1652,0.15 ± 0.01
2016-2020,J60_J66,J60_J66,Pneumoconiosis,Land Use Cluster,Agricultural,417,270387302,0.1278,0.0063,0.1159,0.1407,0.13 ± 0.01
2016-2020,J60_J66,J60_J66,Pneumoconiosis,Land Use Cluster,Urban,397,474857276,0.0766,0.0039,0.0692,0.0845,0.08 ± 0.00
2016-2020,J60_J66,J60_J66,Pneumoconiosis,Land Use Cluster,National,3203,1633192426,0.1623,0.0029,0.1567,0.168,0.16 ± 0.00
2016-2020,J60_J70,J60_J70,J60_J70,EQI Cluster,Low-burden,6274,82197608,5.7576,0.0736,5.616,5.9019,5.76 ± 0.07
2016-2020,J60_J70,J60_J70,J60_J70,EQI Cluster,Mixed-burden,29362,459340937,4.843,0.0286,4.7878,4.8987,4.84 ± 0.03
2016-2020,J60_J70,J60_J70,J60_J70,EQI Cluster,High-burden,65150,1091653881,5.0999,0.0202,5.0608,5.1392,5.10 ± 0.02
2016-2020,J60_J70,J60_J70,J60_J70,EQI Cluster,National,100786,1633192426,5.0559,0.0161,5.0247,5.0872,5.06 ± 0.02
2016-2020,J60_J70,J60_J70,J60_J70,Land Use Cluster,Natural,35913,619136199,4.8423,0.0258,4.7924,4.8927,4.84 ± 0.03
2016-2020,J60_J70,J60_J70,J60_J70,Land Use Cluster,Water-sensitive,17906,268811649,4.6507,0.0352,4.5828,4.7193,4.65 ± 0.04
2016-2020,J60_J70,J60_J70,J60_J70,Land Use Cluster,Agricultural,18938,270387302,5.7002,0.0419,5.6193,5.7819,5.70 ± 0.04
2016-2020,J60_J70,J60_J70,J60_J70,Land Use Cluster,Urban,28029,474857276,5.2491,0.0317,5.1879,5.3109,5.25 ± 0.03
2016-2020,J60_J70,J60_J70,J60_J70,Land Use Cluster,National,100786,1633192426,5.0559,0.0161,5.0247,5.0872,5.06 ± 0.02
2016-2020,J84_D86,J84_D86,ILD,EQI Cluster,Low-burden,5899,82197608,5.3359,0.0704,5.2006,5.4738,5.34 ± 0.07
2016-2020,J84_D86,J84_D86,ILD,EQI Cluster,Mixed-burden,29969,459340937,5.029,0.0294,4.9722,5.0863,5.03 ± 0.03
2016-2020,J84_D86,J84_D86,ILD,EQI Cluster,High-burden,69203,1091653881,5.4528,0.021,5.4123,5.4936,5.45 ± 0.02
2016-2020,J84_D86,J84_D86,ILD,EQI Cluster,National,105071,1633192426,5.312,0.0166,5.2799,5.3442,5.31 ± 0.02
2016-2020,J84_D86,J84_D86,ILD,Land Use Cluster,Natural,40839,619136199,5.4834,0.0274,5.4303,5.5368,5.48 ± 0.03
2016-2020,J84_D86,J84_D86,ILD,Land Use Cluster,Water-sensitive,19342,268811649,5.0988,0.0372,5.0272,5.1712,5.10 ± 0.04
2016-2020,J84_D86,J84_D86,ILD,Land Use Cluster,Agricultural,18601,270387302,5.6399,0.0418,5.5591,5.7215,5.64 ± 0.04
2016-2020,J84_D86,J84_D86,ILD,Land Use Cluster,Urban,26289,474857276,5.0198,0.0314,4.9593,5.0809,5.02 ± 0.03
2016-2020,J84_D86,J84_D86,ILD,Land Use Cluster,National,105071,1633192426,5.312,0.0166,5.2799,5.3442,5.31 ± 0.02
2016-2020,K70,K70,Alcoholic,EQI Cluster,Low-burden,7377,82197608,7.8805,0.0963,7.7016,8.0624,7.88 ± 0.10
2016-2020,K70,K70,Alcoholic,EQI Cluster,Mixed-burden,30733,459340937,5.6981,0.0336,5.6346,5.7622,5.70 ± 0.03
2016-2020,K70,K70,Alcoholic,EQI Cluster,High-burden,82287,1091653881,6.6122,0.0237,6.5671,6.6575,6.61 ± 0.02
2016-2020,K70,K70,Alcoholic,EQI Cluster,National,120397,1633192426,6.4118,0.019,6.3757,6.4481,6.41 ± 0.02
2016-2020,K70,K70,Alcoholic,Land Use Cluster,Natural,55869,619136199,7.8633,0.0343,7.7982,7.9288,7.86 ± 0.03
2016-2020,K70,K70,Alcoholic,Land Use Cluster,Water-sensitive,19725,268811649,6.0049,0.0447,5.9214,6.0893,6.00 ± 0.04
2016-2020,K70,K70,Alcoholic,Land Use Cluster,Agricultural,18404,270387302,6.0045,0.0458,5.9181,6.0919,6.00 ± 0.05
2016-2020,K70,K70,Alcoholic,Land Use Cluster,Urban,26399,474857276,4.9686,0.0313,4.9089,5.0289,4.97 ± 0.03
2016-2020,K70,K70,Alcoholic,Land Use Cluster,National,120397,1633192426,6.4118,0.019,6.3757,6.4481,6.41 ± 0.02
2016-2020,K70_K76,K70_K76,Non-cancer CLD,EQI Cluster,Low-burden,21330,82197608,21.0718,0.1505,20.79,21.3565,21.07 ± 0.15
2016-2020,K70_K76,K70_K76,Non-cancer CLD,EQI Cluster,Mixed-burden,77644,459340937,13.7831,0.0509,13.6864,13.8804,13.78 ± 0.05
2016-2020,K70_K76,K70_K76,Non-cancer CLD,EQI Cluster,High-burden,187369,1091653881,14.7251,0.0348,14.6585,14.7919,14.73 ± 0.03
2016-2020,K70_K76,K70_K76,Non-cancer CLD,EQI Cluster,National,286343,1633192426,14.7763,0.0283,14.7223,14.8306,14.78 ± 0.03
2016-2020,K70_K76,K70_K76,Non-cancer CLD,Land Use Cluster,Natural,122522,619136199,16.7127,0.0491,16.6193,16.8066,16.71 ± 0.05
2016-2020,K70_K76,K70_K76,Non-cancer CLD,Land Use Cluster,Water-sensitive,49993,268811649,14.42,0.0671,14.2939,14.5469,14.42 ± 0.07
2016-2020,K70_K76,K70_K76,Non-cancer CLD,Land Use Cluster,Agricultural,47724,270387302,14.9311,0.0703,14.7975,15.0657,14.93 ± 0.07
2016-2020,K70_K76,K70_K76,Non-cancer CLD,Land Use Cluster,Urban,66104,474857276,12.3305,0.0489,12.2367,12.4249,12.33 ± 0.05
2016-2020,K70_K76,K70_K76,Non-cancer CLD,Land Use Cluster,National,286343,1633192426,14.7763,0.0283,14.7223,14.8306,14.78 ± 0.03
2016-2020,K70_K76_C22,K70_K76_C22,CLD,EQI Cluster,Low-burden,29906,82197608,28.5912,0.1718,28.2681,28.9171,28.59 ± 0.17
2016-2020,K70_K76_C22,K70_K76_C22,CLD,EQI Cluster,Mixed-burden,118264,459340937,20.4152,0.0609,20.299,20.5319,20.42 ± 0.06
2016-2020,K70_K76_C22,K70_K76_C22,CLD,EQI Cluster,High-burden,275603,1091653881,21.3098,0.0415,21.2303,21.3895,21.31 ± 0.04
2016-2020,K70_K76_C22,K70_K76_C22,CLD,EQI Cluster,National,423773,1633192426,21.4204,0.0337,21.356,21.485,21.42 ± 0.03
2016-2020,K70_K76_C22,K70_K76_C22,CLD,Land Use Cluster,Natural,175895,619136199,23.5029,0.0574,23.3932,23.613,23.50 ± 0.06
2016-2020,K70_K76_C22,K70_K76_C22,CLD,Land Use Cluster,Water-sensitive,74994,268811649,20.8959,0.079,20.7466,21.046,20.90 ± 0.08
2016-2020,K70_K76_C22,K70_K76_C22,CLD,Land Use Cluster,Agricultural,69063,270387302,21.1592,0.0826,21.0017,21.3176,21.16 ± 0.08
2016-2020,K70_K76_C22,K70_K76_C22,CLD,Land Use Cluster,Urban,103821,474857276,19.1518,0.0606,19.0355,19.2687,19.15 ± 0.06
2016-2020,K70_K76_C22,K70_K76_C22,CLD,Land Use Cluster,National,423773,1633192426,21.4204,0.0337,21.356,21.485,21.42 ± 0.03
2016-2020,K71,K71,K71,EQI Cluster,Low-burden,9,82197608,0.0081,0.0028,0.0037,0.0153,0.01 ± 0.00
2016-2020,K71,K71,K71,EQI Cluster,Mixed-burden,32,459340937,0.0056,0.001,0.0039,0.008,0.01 ± 0.00
2016-2020,K71,K71,K71,EQI Cluster,High-burden,65,1091653881,0.0051,0.0007,0.004,0.0066,0.01 ± 0.00
2016-2020,K71,K71,K71,EQI Cluster,National,106,1633192426,0.0054,0.0005,0.0044,0.0066,0.01 ± 0.00
2016-2020,K71,K71,K71,Land Use Cluster,Natural,46,619136199,0.0062,0.001,0.0046,0.0083,0.01 ± 0.00
2016-2020,K71,K71,K71,Land Use Cluster,Water-sensitive,20,268811649,0.0055,0.0013,0.0034,0.0085,0.01 ± 0.00
2016-2020,K71,K71,K71,Land Use Cluster,Agricultural,19,270387302,0.0054,0.0013,0.0032,0.0084,0.01 ± 0.00
2016-2020,K71,K71,K71,Land Use Cluster,Urban,21,474857276,0.0041,0.0009,0.0026,0.0063,0.00 ± 0.00
2016-2020,K71,K71,K71,Land Use Cluster,National,106,1633192426,0.0054,0.0005,0.0044,0.0066,0.01 ± 0.00
2016-2020,K71_K73_K74,K71_K73_K74,Toxic & chronic,EQI Cluster,Low-burden,8974,82197608,8.4377,0.0922,8.2641,8.6142,8.44 ± 0.09
2016-2020,K71_K73_K74,K71_K73_K74,Toxic & chronic,EQI Cluster,Mixed-burden,27817,459340937,4.7729,0.0293,4.7169,4.8293,4.77 ± 0.03
2016-2020,K71_K73_K74,K71_K73_K74,Toxic & chronic,EQI Cluster,High-burden,63489,1091653881,4.8814,0.0198,4.8435,4.9196,4.88 ± 0.02
2016-2020,K71_K73_K74,K71_K73_K74,Toxic & chronic,EQI Cluster,National,100280,1633192426,5.033,0.0162,5.0018,5.0642,5.03 ± 0.02
2016-2020,K71_K73_K74,K71_K73_K74,Toxic & chronic,Land Use Cluster,Natural,40186,619136199,5.3109,0.0271,5.2591,5.3631,5.31 ± 0.03
2016-2020,K71_K73_K74,K71_K73_K74,Toxic & chronic,Land Use Cluster,Water-sensitive,18564,268811649,5.135,0.0389,5.0614,5.2094,5.13 ± 0.04
2016-2020,K71_K73_K74,K71_K73_K74,Toxic & chronic,Land Use Cluster,Agricultural,17592,270387302,5.3373,0.0411,5.2587,5.4167,5.34 ± 0.04
2016-2020,K71_K73_K74,K71_K73_K74,Toxic & chronic,Land Use Cluster,Urban,23938,474857276,4.4219,0.0291,4.366,4.4782,4.42 ± 0.03
2016-2020,K71_K73_K74,K71_K73_K74,Toxic & chronic,Land Use Cluster,National,100280,1633192426,5.033,0.0162,5.0018,5.0642,5.03 ± 0.02
2016-2020,K73,K73,K73,EQI Cluster,Low-burden,23,82197608,0.0206,0.0044,0.0131,0.0309,0.02 ± 0.00
2016-2020,K73,K73,K73,EQI Cluster,Mixed-burden,59,459340937,0.0103,0.0014,0.0078,0.0133,0.01 ± 0.00
2016-2020,K73,K73,K73,EQI Cluster,High-burden,189,1091653881,0.0146,0.0011,0.0126,0.0169,0.01 ± 0.00
2016-2020,K73,K73,K73,EQI Cluster,National,271,1633192426,0.0137,0.0009,0.0121,0.0154,0.01 ± 0.00
2016-2020,K73,K73,K73,Land Use Cluster,Natural,114,619136199,0.0152,0.0015,0.0126,0.0183,0.02 ± 0.00
2016-2020,K73,K73,K73,Land Use Cluster,Water-sensitive,46,268811649,0.0122,0.0018,0.0089,0.0163,0.01 ± 0.00
2016-2020,K73,K73,K73,Land Use Cluster,Agricultural,48,270387302,0.0149,0.0022,0.011,0.0198,0.01 ± 0.00
2016-2020,K73,K73,K73,Land Use Cluster,Urban,63,474857276,0.0116,0.0015,0.0089,0.0148,0.01 ± 0.00
2016-2020,K73,K73,K73,Land Use Cluster,National,271,1633192426,0.0137,0.0009,0.0121,0.0154,0.01 ± 0.00
2016-2020,K74,K74,K74,EQI Cluster,Low-burden,8942,82197608,8.4091,0.0921,8.2357,8.5852,8.41 ± 0.09
2016-2020,K74,K74,K74,EQI Cluster,Mixed-burden,27726,459340937,4.7569,0.0293,4.7011,4.8133,4.76 ± 0.03
2016-2020,K74,K74,K74,EQI Cluster,High-burden,63235,1091653881,4.8617,0.0197,4.8239,4.8997,4.86 ± 0.02
2016-2020,K74,K74,K74,EQI Cluster,National,99903,1633192426,5.0139,0.0162,4.9828,5.045,5.01 ± 0.02
2016-2020,K74,K74,K74,Land Use Cluster,Natural,40026,619136199,5.2894,0.027,5.2377,5.3415,5.29 ± 0.03
2016-2020,K74,K74,K74,Land Use Cluster,Water-sensitive,18498,268811649,5.1173,0.0388,5.0438,5.1916,5.12 ± 0.04
2016-2020,K74,K74,K74,Land Use Cluster,Agricultural,17525,270387302,5.317,0.0411,5.2385,5.3963,5.32 ± 0.04
2016-2020,K74,K74,K74,Land Use Cluster,Urban,23854,474857276,4.4062,0.0291,4.3504,4.4624,4.41 ± 0.03
2016-2020,K74,K74,K74,Land Use Cluster,National,99903,1633192426,5.0139,0.0162,4.9828,5.045,5.01 ± 0.02
2016-2020,K76,K76,Non-alcoholic,EQI Cluster,Low-burden,2917,82197608,2.7622,0.053,2.6629,2.8643,2.76 ± 0.05
2016-2020,K76,K76,Non-alcoholic,EQI Cluster,Mixed-burden,10993,459340937,1.8917,0.0185,1.8565,1.9274,1.89 ± 0.02
2016-2020,K76,K76,Non-alcoholic,EQI Cluster,High-burden,25072,1091653881,1.931,0.0124,1.9071,1.955,1.93 ± 0.01
2016-2020,K76,K76,Non-alcoholic,EQI Cluster,National,38982,1633192426,1.9609,0.0101,1.9415,1.9805,1.96 ± 0.01
2016-2020,K76,K76,Non-alcoholic,Land Use Cluster,Natural,16211,619136199,2.1461,0.0172,2.1132,2.1794,2.15 ± 0.02
2016-2020,K76,K76,Non-alcoholic,Land Use Cluster,Water-sensitive,6821,268811649,1.8869,0.0236,1.8423,1.9322,1.89 ± 0.02
2016-2020,K76,K76,Non-alcoholic,Land Use Cluster,Agricultural,6843,270387302,2.0768,0.0257,2.0278,2.1266,2.08 ± 0.03
2016-2020,K76,K76,Non-alcoholic,Land Use Cluster,Urban,9107,474857276,1.6916,0.018,1.657,1.7267,1.69 ± 0.02
2016-2020,K76,K76,Non-alcoholic,Land Use Cluster,National,38982,1633192426,1.9609,0.0101,1.9415,1.9805,1.96 ± 0.01
2016-2020,K76.7,K76.7,HRS,EQI Cluster,Low-burden,227,82197608,0.2201,0.0152,0.1924,0.2507,0.22 ± 0.02
2016-2020,K76.7,K76.7,HRS,EQI Cluster,Mixed-burden,682,459340937,0.119,0.0047,0.1102,0.1283,0.12 ± 0.00
2016-2020,K76.7,K76.7,HRS,EQI Cluster,High-burden,1513,1091653881,0.1187,0.0031,0.1128,0.1248,0.12 ± 0.00
2016-2020,K76.7,K76.7,HRS,EQI Cluster,National,2422,1633192426,0.1242,0.0026,0.1193,0.1292,0.12 ± 0.00
2016-2020,K76.7,K76.7,HRS,Land Use Cluster,Natural,1057,619136199,0.1437,0.0045,0.1352,0.1526,0.14 ± 0.00
2016-2020,K76.7,K76.7,HRS,Land Use Cluster,Water-sensitive,478,268811649,0.1345,0.0064,0.1227,0.1472,0.13 ± 0.01
2016-2020,K76.7,K76.7,HRS,Land Use Cluster,Agricultural,386,270387302,0.1193,0.0062,0.1077,0.1319,0.12 ± 0.01
2016-2020,K76.7,K76.7,HRS,Land Use Cluster,Urban,501,474857276,0.0941,0.0043,0.086,0.1027,0.09 ± 0.00
2016-2020,K76.7,K76.7,HRS,Land Use Cluster,National,2422,1633192426,0.1242,0.0026,0.1193,0.1292,0.12 ± 0.00
2016-2020,N00_N15,N00_N15,GRTI,EQI Cluster,Low-burden,813,82197608,0.7543,0.0269,0.7033,0.808,0.75 ± 0.03
2016-2020,N00_N15,N00_N15,GRTI,EQI Cluster,Mixed-burden,3535,459340937,0.5977,0.0102,0.5782,0.6178,0.60 ± 0.01
2016-2020,N00_N15,N00_N15,GRTI,EQI Cluster,High-burden,7943,1091653881,0.6276,0.0071,0.6139,0.6416,0.63 ± 0.01
2016-2020,N00_N15,N00_N15,GRTI,EQI Cluster,National,12291,1633192426,0.6256,0.0057,0.6146,0.6368,0.63 ± 0.01
2016-2020,N00_N15,N00_N15,GRTI,Land Use Cluster,Natural,5030,619136199,0.6833,0.0098,0.6646,0.7025,0.68 ± 0.01
2016-2020,N00_N15,N00_N15,GRTI,Land Use Cluster,Water-sensitive,2041,268811649,0.5447,0.0123,0.5213,0.5688,0.54 ± 0.01
2016-2020,N00_N15,N00_N15,GRTI,Land Use Cluster,Agricultural,2210,270387302,0.6759,0.0146,0.648,0.7047,0.68 ± 0.01
2016-2020,N00_N15,N00_N15,GRTI,Land Use Cluster,Urban,3010,474857276,0.5693,0.0105,0.5491,0.59,0.57 ± 0.01
2016-2020,N00_N15,N00_N15,GRTI,Land Use Cluster,National,12291,1633192426,0.6256,0.0057,0.6146,0.6368,0.63 ± 0.01
