COUNTY_FIPS,RUCC,EQI_Air,EQI_Water,EQI_Land,EQI_Built,EQI_Social,Cluster
30101,3,-2.0072,0.944,0.6455,-0.4809,-0.0207,0
30103,4,-2.1131,0.879,0.4631,-2.4687,0.0111,0
30105,3,-1.8849,1.0284,0.7261,0.0927,-0.1497,2
30107,4,-2.471,0.9692,0.4347,-1.2052,-1.198,0
30109,4,-2.0478,-1.4876,0.5102,-3.7673,-0.4547,0
30111,1,0.4189,1.0652,0.3938,1.3567,0.7203,2
31001,2,0.61,0.9253,0.5667,0.6078,0.6549,2
31003,4,-1.2902,-0.0644,0.5401,0.0876,0.3369,2
31005,4,-2.1235,-0.0731,-1.2047,-2.5926,-0.2109,0
31007,4,-1.5037,-0.2117,0.3621,-4.8139,0.3452,0
31009,4,-2.7163,-0.1616,-0.9,-4.1925,-0.5327,0
31011,4,-0.9942,-0.1236,0.7713,0.1542,0.7742,2
31013,3,-0.9229,0.1092,0.4078,0.6275,0.6171,2
31015,4,-1.9565,-0.1831,1.1378,-0.2319,-0.2434,2
31017,4,-2.3634,-1.4724,-0.5981,0.617,0.0057,1
31019,2,0.206,1.0319,0.6324,0.9744,0.7911,2
31021,4,-0.9008,0.1428,0.9512,-0.1718,0.5877,2
31023,3,-0.5739,0.1489,0.8863,-0.5794,0.57,2
31025,1,0.2775,1.0245,0.7818,-0.3918,1.5434,2
31027,4,-1.2993,0.8835,1.1018,-0.6608,0.6099,2
31029,4,-1.7664,0.247,0.1997,-0.3024,0.5063,2
31031,3,-2.4724,0.9279,-0.7189,0.5848,0.1602,0
31033,3,-0.6228,0.9325,0.5134,-0.1728,0.5149,2
31035,4,-0.8884,1.0482,0.7066,-1.5417,0.7212,2
31037,3,-0.7337,0.6843,0.943,-0.9277,0.1828,2
31039,3,-0.8617,1.0065,1.0877,0.5695,0.6175,2
31041,3,-1.1658,1.0266,0.2898,0.3897,0.4366,2
31043,1,0.6089,0.9941,0.9506,-0.739,0.258,2
31045,3,-1.1605,0.6227,0.3971,1.3011,-0.163,2
31047,3,-0.135,1.0249,0.4646,0.7198,0.0912,2
31049,4,-1.775,0.6587,0.4406,-0.2254,0.6908,2
31051,1,-0.7138,0.4835,1.1299,-1.0634,0.6308,0
31053,2,0.5834,0.8894,1.1135,0.559,0.7557,2
31055,1,1.3853,0.6668,0.8103,0.8244,0.949,2
31057,4,-2.3441,0.0108,0.1305,0.1908,-0.0438,2
31059,4,-1.0096,0.952,0.8331,0.1839,0.9182,2
31061,4,-1.4823,0.6788,0.4697,-0.2408,0.1471,2
31063,4,-1.8536,0.6678,0.3723,-0.7869,0.3094,2
31065,4,-1.5347,0.3211,0.4578,-0.0599,0.2918,2
31067,3,0.4869,0.9912,0.8141,0.8604,0.7071,2
31069,4,-2.3955,0.3058,-0.4274,0.3997,-0.111,2
31071,4,-2.0992,0.2062,-0.3142,-0.0177,0.0413,2
31073,4,-1.6234,0.9237,0.3875,-2.4614,0.7152,2
31075,4,-2.8237,-0.2008,-1.2113,1.2096,-0.0071,2
31077,4,-1.9641,-0.2131,0.2178,-0.7712,0.2656,2
31079,2,0.3507,1.007,0.5959,0.6988,0.3557,2
31081,3,-0.4718,0.8847,0.8868,0.6622,1.1799,2
31083,4,-1.6594,0.8838,0.4723,0.3377,-0.0721,2
31085,4,-1.9414,0.331,0.3742,-3.2665,-0.106,0
31087,4,-1.8291,0.5345,0.4473,-2.826,-0.0688,0
31089,3,-1.5612,0.736,0.5614,-0.1503,0.3443,2
31091,4,-2.5724,-0.3172,-1.1016,-1.5528,0.1982,0
31093,4,-0.976,0.5923,0.3665,-1.089,0.5527,2
31095,3,-0.0363,0.9904,0.5755,0.338,0.5296,2
31097,4,-0.7677,1.0223,0.5856,-1.0053,0.3982,2
31099,3,-0.7068,0.3595,0.7783,0.0585,1.0525,2
31101,3,0.1122,0.4985,-0.0558,1.156,0.1223,2
31103,4,-2.6007,-1.36,0.1044,-3.0978,-0.8354,0
31105,3,-1.4558,0.5899,0.5478,-0.5033,0.2274,2
31107,4,-1.4715,0.579,0.8391,0.5031,-0.1653,2
31109,1,0.9485,1.0721,0.7799,0.6062,0.9478,2
31111,2,0.1656,0.9865,-0.2023,0.9511,0.578,2
31113,4,-2.5291,-0.2051,-0.8482,-4.6294,0.3773,0
31115,4,-2.4087,-0.2019,-0.4948,-4.1471,-0.1937,0
31117,4,-2.1054,-0.3067,-1.1551,-4.8941,-0.1831,0
31119,2,0.1347,0.4578,0.8423,1.1665,0.4059,2
31121,3,-0.6809,1.0748,0.7507,-0.6479,0.6631,2
31123,4,-1.6158,0.6248,0.2643,-0.4441,-0.2935,2
31125,4,-1.3816,0.149,0.5175,-0.4313,0.3487,2
31127,3,-0.5758,0.6003,0.6714,-0.1944,0.2856,2
31129,4,-1.1294,0.9914,0.5597,-0.5778,0.3759,2
31131,3,0.1831,0.0645,0.7527,0.8171,0.8143,2
31133,4,-1.1593,-0.3269,0.6736,-0.8106,0.2518,2
31135,4,-1.6304,-0.221,0.2392,-0.3427,0.6229,2
31137,3,-0.5037,0.7221,0.7753,0.0222,0.9664,2
31139,4,-1.2224,0.3612,0.9209,-0.7118,0.5358,2
31141,2,0.0453,0.7539,1.013,0.4017,1.0342,2
31143,4,-1.1047,0.9427,0.9199,-0.5646,1.0615,2
31145,3,-0.5009,0.6342,0.4037,0.8582,0.5582,2
31147,3,-0.751,0.9894,0.7164,0.1348,0.1798,2
31149,4,-2.2477,-0.1626,-0.1146,-1.2828,-0.3914,0
31151,3,-0.5601,0.4432,0.7581,-0.1752,0.6743,2
31153,1,1.0507,0.8928,0.6132,-0.4429,2.1903,2
31155,1,0.0008,1.0535,0.8677,-1.2353,1.2555,2
31157,2,-0.106,1.0589,0.5903,1.2055,-0.0562,2
31159,1,-0.0459,0.6759,0.7601,-0.6734,1.2573,2
31161,4,-1.9,0.9713,0.0133,1.012,0.1807,2
31163,4,-1.5559,-0.2084,0.4277,0.0139,-0.1311,2
31165,4,-2.5112,-1.3923,0.1416,-2.5653,0.0057,0
31167,4,-0.863,-0.2127,0.9342,-1.8833,1.0988,2
31169,4,-1.2094,0.8693,0.7276,-0.4938,0.4026,2
31171,4,-2.5606,-0.2034,-0.9793,-0.8235,-0.3428,0
31173,4,-0.7058,-0.2149,0.969,-0.0237,-0.9729,2
31175,4,-1.3769,0.9559,0.263,-0.007,0.2158,2
31177,1,0.3395,0.9988,1.2171,-0.5758,1.6795,2
31179,3,-0.4717,0.4416,1.1694,-0.5006,0.7072,2
31181,4,-1.2302,-0.1685,0.5453,-0.0597,0.1852,2
31183,4,-2.2523,-0.2101,-0.4828,-3.1448,-0.6466,0
31185,3,-0.3339,0.9954,0.9483,0.5639,0.9257,2
32001,3,-0.7518,1.0538,0.8732,0.4527,0.5236,2
32003,1,0.7465,1.2261,0.4952,0.6041,0.2889,2
32005,2,0.0208,1.0432,1.0026,0.5749,1.6017,2
32007,2,0.0549,1.0793,0.5084,0.365,0.4312,2
32009,4,-2.6641,-1.3457,0.5276,-2.7725,-0.787,0
32011,4,-2.3954,1.1035,1.0873,-2.4176,-0.6563,0
32013,3,-1.4536,0.9524,0.8235,0.516,0.1332,2
32015,3,-1.7971,-1.0356,1.1533,-0.8107,-0.3508,0
32017,4,-2.2518,-1.4625,0.5682,-0.8972,-0.5116,1
32019,3,-0.7008,1.0984,0.9497,-0.82,0.5726,2
32021,3,-1.7524,1.0373,0.4375,-1.27,-1.0141,0
32023,3,-1.506,1.0305,0.6794,-0.7485,0.2321,2
32027,4,-1.9141,-0.1587,1.1329,-1.6774,-0.2815,2
32029,1,-0.4197,-0.1185,0.6048,-2.0531,0.823,0
32031,1,0.616,1.1198,0.721,0.7465,0.6861,2
32033,3,-1.5566,0.983,0.8944,0.5329,-0.2764,2
32510,1,0.5708,-1.5101,0.7192,1.1808,0.9236,1
33001,2,0.7334,0.9973,-0.0162,1.1867,0.7944,2
33003,4,0.0077,1.0078,-0.1796,1.1667,0.4974,2
33005,2,0.8218,0.928,0.1457,0.6371,0.7477,2
33007,3,-0.0079,0.9498,0.0544,0.6164,-0.2871,2
33009,2,0.2693,0.9575,0.2091,1.2821,0.6406,2
33011,1,1.4779,0.9924,0.1777,0.8254,1.5518,2
33013,2,0.9593,0.9954,0.07,0.874,1.323,2
33015,1,1.1983,1.0221,0.2519,0.7902,2.0432,2
33017,1,0.9704,0.9615,0.1866,0.5553,0.9641,2
33019,3,0.4421,0.9803,0.2267,0.0425,0.7066,2
34001,1,0.9693,0.0352,-0.7054,0.5236,0.3156,2
34003,1,1.9614,0.0101,0.651,1.4495,2.2451,2
34005,1,1.6728,0.0861,0.0481,0.6109,2.0556,2
34007,1,1.8808,0.0619,0.2946,0.9483,0.9958,2
34009,1,0.6628,-0.0405,-0.1831,-0.1967,0.1732,0
34011,1,1.1649,0.1362,0.543,0.425,-0.3482,2
34013,1,2.0663,0.0682,0.182,1.3527,0.217,2
34015,1,1.63,0.056,0.6407,0.4083,1.6825,2
34017,1,2.4107,-1.5251,-5.0447,1.7739,-0.6101,1
34019,1,1.2898,0.0989,1.0499,1.293,3.5372,2
34021,1,1.7768,0.1642,0.7735,1.4291,1.2987,2
34023,1,1.8167,0.1353,0.868,0.7854,1.6414,2
34025,1,1.3241,0.0874,0.5119,1.1346,2.2286,2
34027,1,1.3617,0.149,0.7714,1.212,3.1837,2
34029,1,0.9714,0.0911,-0.4252,0.3048,0.9948,2
34031,1,1.8719,0.0447,0.6542,1.1744,0.567,2
34033,1,1.479,-0.0764,0.662,0.4035,0.9106,2
34035,1,1.5486,0.0168,0.8826,1.2451,3.0335,2
34037,1,0.8351,0.0815,0.8777,0.5742,2.4241,2
34039,1,2.0127,-0.0119,0.3396,1.0734,1.3586,2
34041,1,1.5021,0.0679,0.9462,1.084,1.9351,2
35001,1,0.7303,0.8417,0.1402,1.0285,0.2144,2
35003,4,-2.1957,0.7948,0.1439,-0.9306,-1.8705,0
35005,2,0.1282,0.6174,0.1475,0.5774,-1.1427,0
35006,3,-0.4515,0.8917,-0.2526,-0.0834,-1.6142,0
35007,3,-1.5977,0.9772,0.4749,1.2041,-0.6388,2
35009,2,-0.1981,0.8523,0.1609,0.0092,-0.6942,0
35011,4,-2.6871,-1.484,-0.0146,-0.3163,-1.2563,0
35013,1,0.518,1.0375,0.454,0.1054,-1.2876,0
35015,2,0.1845,0.9399,-0.2336,0.5945,-0.7269,0
35017,3,-0.3812,1.0025,0.6226,0.8458,-0.8281,2
35019,3,-2.3247,-0.1517,-0.3249,0.488,-1.6828,0
35021,4,-3.13,0.7801,-0.4511,-2.4277,-1.3305,0
35023,3,-0.8288,-1.4574,0.4346,-0.6309,-1.8069,0
35025,2,0.1048,0.9633,0.2079,-0.0717,-1.3305,0
35027,3,-0.8373,0.8405,-0.2842,1.2321,-0.4945,2
35028,3,-0.3183,-1.4721,-0.5648,-0.1537,3.0694,1
35029,3,-0.5133,0.9251,0.6632,-0.2212,-2.8057,0
35031,2,-0.2785,0.9082,-0.2474,-0.5503,-3.1729,0
35033,4,-1.8426,0.8425,-0.0281,-0.8526,-2.3281,0
35035,2,0.0292,0.8342,-0.227,-0.093,-0.7707,0
35037,3,-0.8548,0.8548,0.0088,0.4812,-1.1495,0
35039,3,-0.7493,0.9465,0.2826,-0.0564,-1.227,0
35041,3,-0.3588,0.8472,0.2327,-0.6789,-1.1482,0
35043,1,0.3189,0.7834,0.0142,-0.4992,0.6344,0
35045,1,0.3244,0.8546,0.6099,-0.0047,-0.9675,0
35047,3,-0.3408,0.9154,-0.0284,0.5223,-1.6126,0
35049,1,0.3933,1.0168,0.4547,1.3177,0.6062,2
35051,3,-0.3353,-0.1198,0.2946,0.0317,-1.397,0
35053,3,-0.7112,0.9149,0.373,0.0448,-1.7954,0
35055,3,-0.8691,1.0499,0.5886,1.3941,-1.115,2
35057,1,-1.0825,0.4179,-0.0747,-0.5952,-0.6882,0
35059,4,-2.5387,0.9915,0.1045,0.4395,-0.7755,2
35061,1,-0.0674,0.8089,0.108,-0.6088,-0.2769,0
36001,1,1.3913,-0.0345,1.0986,1.8196,0.7294,2
36003,3,-0.3041,0.8363,0.3033,-0.0237,-0.3398,2
36005,1,2.3361,-0.4296,0.2693,-0.3156,-1.9926,0
36007,1,1.1312,1.012,0.335,1.0064,0.3097,2
36009,2,0.6045,-1.512,0.466,1.1834,-0.0047,1
36011,2,0.8751,-1.5067,0.4915,0.1102,0.5058,1
36013,2,0.9532,-1.5142,0.7378,0.9715,0.0241,1
36015,1,1.0921,0.7206,0.5163,0.8765,0.24,2
36017,3,0.6107,-1.2396,0.3853,0.3999,0.2574,1
36019,2,0.4893,0.9797,0.0491,0.9951,0.04,2
36021,3,0.5857,1.0015,1.2199,1.1139,0.9039,2
36023,2,0.9292,0.5879,0.9326,1.0019,0.1069,2
36025,3,-0.0917,-1.4813,0.2062,0.7027,0.0128,1
36027,1,1.2625,1.0899,0.9197,1.1335,1.3691,2
36029,1,1.6134,-1.5172,0.8378,1.0695,0.381,1
36031,3,-0.3573,0.7876,0.2713,1.3897,0.0369,2
36033,2,-0.425,0.7919,-0.1501,0.6442,-0.6581,0
36035,2,0.78,0.8603,0.1974,0.8596,-0.0183,2
36037,2,0.7047,-1.4267,0.6958,0.6572,1.0522,1
36039,3,0.3215,-0.4272,0.9809,0.8375,0.1631,2
36041,4,-1.0245,0.778,0.0736,0.8267,-0.9235,2
36043,1,0.6742,0.8652,0.3454,0.5957,0.2858,2
36045,2,0.247,-1.112,0.6967,0.5448,-0.2949,1
36047,1,2.3534,-1.547,1.3744,0.111,-1.0959,1
36049,3,-0.6846,-0.3482,0.312,-0.5613,-0.2288,0
36051,1,0.3685,0.7802,0.355,0.2401,0.9776,2
36053,1,0.492,1.0235,0.7755,0.2791,0.7128,2
36055,1,1.5033,-1.5165,0.0244,0.9551,0.8126,1
36057,2,0.8512,0.8514,0.7617,1.0556,0.1742,2
36059,1,1.7822,-1.5058,0.777,1.3878,2.7971,1
36061,1,2.7898,-1.5393,0.596,2.615,1.8737,1
36063,1,1.5018,0.8121,0.5526,0.7183,0.5167,2
36065,1,1.066,0.874,0.7481,0.7334,0.2048,2
36067,1,1.2657,0.633,0.6375,1.2527,0.6963,2
36069,1,0.6422,0.7774,0.5037,1.0931,1.1942,2
36071,1,1.258,-1.4648,0.461,1.275,1.1157,1
36073,1,0.4769,-1.5193,0.6585,-0.1199,0.4368,1
36075,1,0.5116,0.4163,0.1643,0.2937,0.0266,2
36077,3,0.3978,-1.5167,0.4792,0.8312,-0.0685,1
36079,1,1.1944,0.9147,0.7071,0.8933,2.6927,2
36081,1,2.2028,-1.5492,1.1147,0.222,-0.0429,1
36083,1,1.2936,0.959,0.914,0.3401,0.9379,2
36085,1,2.1285,-1.5482,-0.0451,0.1747,1.4158,1
36087,1,1.5877,-0.0575,0.5227,1.4641,2.343,2
36089,2,0.0439,-1.5102,0.3675,0.3625,-0.3521,1
36091,1,1.0286,0.8752,0.5737,0.8871,1.5146,2
36093,1,1.2519,0.9572,0.7602,0.968,0.8738,2
36095,1,0.0032,0.965,0.6836,0.2241,0.3802,2
36097,3,0.0966,1.1416,0.6091,-0.1502,0.1622,2
36099,3,0.438,-0.2382,0.5638,0.3952,0.3544,2
36101,2,0.4886,0.8214,0.4678,0.4275,0.2455,2
36103,1,1.411,-1.5676,0.0716,1.1731,2.115,1
36105,2,0.2048,-1.4761,-0.2105,1.059,-0.5627,1
36107,1,0.5742,-0.0386,0.5588,-0.5394,1.1206,2
36109,1,1.0757,0.7886,0.6225,1.142,0.3596,2
36111,1,0.8991,-1.4412,0.2713,1.3049,0.5261,1
36113,1,0.7747,0.9586,-0.0358,1.7672,0.4307,2
36115,1,0.4835,0.8655,0.8302,-0.2137,0.6242,2
36117,1,0.6525,0.8001,-0.0947,0.1481,1.1562,2
36119,1,1.8858,0.8624,0.8493,1.6432,2.0384,2
36121,3,-0.0633,-1.0452,0.9275,0.0117,0.7586,1
36123,3,0.117,-0.0337,0.7232,0.4378,0.0183,2
37001,1,1.1845,1.0696,0.517,0.3671,0.2697,2
37003,1,0.5632,1.0838,-0.3138,-0.826,0.489,0
37005,4,0.0007,0.9898,0.228,0.1837,-0.6705,2
37007,1,0.2174,0.9252,0.1787,-0.3522,-0.6283,0
37009,4,-0.0605,1.0358,0.3364,-0.2323,-0.4092,2
37011,4,0.1199,1.0723,0.2799,0.522,-0.6829,2
37013,3,0.6095,0.9508,-0.2092,0.4755,-0.289,2
37015,4,-0.0609,1.0055,-0.3804,-0.2825,-1.2097,2
37017,3,-0.0119,1.0405,-1.1933,-0.2534,-0.5117,0
37019,1,0.4166,1.0203,-0.9501,0.2555,-0.1048,0
37021,1,1.1878,1.1068,0.2457,1.0626,0.3322,2
37023,1,0.9052,0.9428,-0.0174,0.0569,-0.0764,2
37025,1,1.4778,1.0388,0.5008,0.237,0.9237,2
37027,1,0.8767,1.0212,0.0444,-0.2992,0.0269,2
37029,4,-0.1223,0.9141,0.2598,-2.9966,0.8064,2
37031,2,0.2178,1.0692,0.0596,0.1407,0.4237,2
37033,4,0.3786,1.0161,0.3223,-0.5792,-0.1554,2
37035,1,1.3749,1.0297,0.2403,0.6683,0.4162,2
37037,1,0.5472,1.043,0.2457,0.0533,0.792,2
37039,4,-0.2491,1.0238,-0.3589,0.6071,-0.6927,2
37041,3,0.1325,0.5142,0.0477,0.7938,-0.4411,2
37043,4,-0.5009,1.0131,-0.2419,-0.6851,-0.3718,2
37045,2,1.2047,1.0003,-0.256,0.0193,-0.1101,2
37047,3,0.1929,1.0767,-1.2425,0.09,-0.7333,2
37049,2,0.6232,1.0663,-0.9397,0.3959,0.1973,2
37051,1,1.1769,1.072,-0.8529,0.0033,0.0638,0
37053,1,-0.3066,1.0349,0.5609,0.2022,0.6401,2
37055,2,-0.3579,1.0279,-0.8781,0.3959,0.44,0
37057,2,1.3967,1.0115,0.5042,-0.4511,0.2089,2
37059,1,0.748,0.9961,0.4185,-0.5763,1.0032,2
37061,3,-0.1246,1.0558,-0.5894,-0.3964,-0.5935,0
37063,1,1.3452,1.0699,-0.1398,1.2729,0.4939,2
37065,1,0.9091,1.0359,-0.3501,-0.5195,-0.9742,0
37067,1,1.4389,1.0131,0.3462,0.8388,0.653,2
37069,1,0.426,1.0555,-0.015,-0.6953,0.3224,0
37071,1,1.6939,1.0715,-0.0075,0.3133,0.3769,2
37073,4,-0.0822,0.5094,-0.2423,-1.7718,-0.2393,2
37075,4,-0.3833,0.1435,-0.1831,-0.1231,-1.113,2
37077,3,0.8661,1.0109,0.2157,-0.5488,0.5177,2
37079,1,0.1861,1.0078,-0.9774,-1.7509,-0.7212,0
37081,1,1.6343,1.0753,0.2093,1.1167,0.585,2
37083,2,0.5531,0.9224,-0.4913,-0.2192,-1.1447,0
37085,2,0.7845,0.9897,-0.5003,-0.7473,-0.3779,0
37087,1,0.8524,1.0954,0.1205,1.0039,0.2025,2
37089,1,1.008,1.0637,-0.1447,0.4686,0.7397,2
37091,3,0.0431,1.0178,-0.5932,0.5431,-0.8602,2
37093,1,0.5953,1.0292,-1.3224,-1.8013,-0.2222,0
37095,4,-1.4399,0.531,-0.1365,-0.4273,-0.8184,2
37097,2,1.2502,1.0849,0.3806,0.7788,0.6864,2
37099,3,0.1307,1.0775,-0.0158,0.4078,-0.6296,2
37101,1,0.9248,1.0841,-0.4705,0.1556,0.3396,2
37103,4,-0.2311,1.0395,-1.0825,-1.2987,-0.2061,2
37105,2,0.9304,1.0246,-0.2765,0.9582,0.1619,2
37107,2,0.8078,1.0411,-0.8688,0.6053,-0.6112,0
37109,2,1.2916,1.0214,0.0551,-0.4194,0.6459,2
37111,3,0.7124,1.0597,-0.1433,-0.3396,-0.0518,2
37113,3,-0.1248,1.0786,0.1573,0.9637,-0.1559,2
37115,1,0.2641,1.0172,0.2131,-1.0112,-0.4301,0
37117,3,0.2318,1.0831,-0.5007,-0.0452,-0.7098,2
37119,1,1.7954,1.0515,0.3493,1.034,1.0722,2
37121,4,0.2099,0.9752,0.3292,-0.3308,-0.3714,2
37123,3,0.2113,0.9895,0.3919,-0.81,-0.9142,2
37125,2,0.5423,1.0692,-0.1948,0.6513,0.6581,2
37127,1,0.9701,1.0096,-0.3425,0.5328,0.2883,2
37129,1,1.0647,1.0291,-0.2568,1.0591,0.469,2
37131,4,-0.0356,1.0133,-0.6125,-0.3736,-1.1692,2
37133,1,0.4486,1.048,-1.3844,-0.1374,-0.0818,0
37135,1,1.0004,1.0226,0.3152,1.1758,0.8953,2
37137,4,-0.2597,0.9879,-0.3388,-0.1566,-0.391,2
37139,3,0.5901,0.878,0.3822,0.8179,-0.4526,2
37141,1,0.1134,1.0256,-1.1652,-0.6346,0.2725,0
37143,4,-0.1459,0.9323,0.2456,-0.534,-0.503,2
37145,1,0.7555,1.0463,0.2959,0.0002,0.3382,2
37147,1,0.9099,1.0686,-0.5739,0.3579,-0.3287,0
37149,4,0.5453,0.982,-0.1388,0.081,0.5535,2
37151,1,1.3583,1.0455,0.3088,-0.3964,0.2956,2
37153,2,0.5334,1.0425,-0.3174,0.2968,-0.6023,0
37155,2,0.7376,1.0344,-1.1551,-0.1933,-1.2103,0
37157,1,0.921,1.0367,0.1741,-0.0571,0.0052,2
37159,2,1.3424,1.0595,0.4996,0.1888,0.1162,2
37161,2,0.9495,1.1134,-0.0896,0.3801,-0.2627,2
37163,3,0.2657,1.1128,-0.6232,-0.4551,-0.3891,2
37165,3,0.613,0.1041,-1.1203,0.1537,-0.8199,2
37167,3,0.9543,1.0554,0.5495,0.1107,0.0658,2
37169,1,0.5684,1.1333,0.1814,-1.0986,0.4936,0
37171,2,0.7338,1.0316,0.2414,0.3322,0.0105,2
37173,4,-0.2473,0.1543,-0.3855,1.0116,-1.2522,2
37175,3,0.4453,1.0645,-0.1873,0.3788,0.3751,2
37177,4,-0.8242,0.5649,-0.1021,-1.2419,-1.3245,0
37179,1,1.0678,1.0368,0.463,-0.3492,1.3508,2
37181,2,0.6709,0.9989,0.0585,-0.1584,-0.5844,0
37183,1,1.2279,1.1392,-0.069,1.0106,1.5719,2
37185,4,-0.0101,1.0649,-0.4096,-1.3216,-0.8591,2
37187,3,0.0472,1.0563,0.0162,0.1398,-0.995,2
37189,3,0.566,1.0928,0.4577,1.4105,-0.2252,2
37191,1,0.8909,1.0584,-0.6468,0.2338,-0.174,0
37193,3,0.5401,1.0721,-0.1986,-0.2591,0.0213,2
37195,2,1.0085,1.0169,-0.7575,0.4527,-0.5829,2
37197,1,0.4138,1.0272,0.0841,-0.8462,0.3945,0
37199,4,0.0511,0.9806,0.1955,-0.8351,-0.4617,2
38001,4,-1.927,-1.5176,0.5038,0.6429,0.2052,1
38003,3,-0.5026,-1.3189,0.8167,1.0375,0.3606,1
38005,4,-1.8663,0.8851,0.7091,-0.4858,-1.5054,2
38007,4,-1.9012,-1.5073,0.316,0.3978,-0.5612,1
38009,4,-0.7707,-1.4819,0.6227,0.5406,-0.1732,1
38011,4,-1.1765,-1.5127,0.6255,0.7559,0.5093,1
38013,4,-2.2054,-0.413,0.7532,-0.1261,-0.5342,2
38015,1,0.4031,-1.2312,1.1282,1.2051,1.1252,1
38017,1,0.5755,-1.4573,0.9253,1.08,0.8022,1
38019,4,-1.1871,-0.3914,0.6764,0.5266,0.0414,2
38021,4,-1.2785,0.7476,0.7934,0.311,0.0592,2
38023,4,-2.2826,-1.2089,0.9466,0.4074,-0.2696,1
38025,4,-1.7596,-0.3091,0.5803,-1.3529,-0.5601,0
38027,4,-1.9639,-1.5135,0.3608,-1.4903,0.0074,1
38029,4,-1.2137,-0.3989,0.6458,-1.6552,-0.6812,0
38031,4,-1.0896,-0.4027,0.5923,0.4549,0.326,2
38033,4,-2.1837,-1.5139,0.5967,-0.4725,-0.1761,1
38035,1,0.3343,-1.5118,0.9304,0.7985,0.5302,1
38037,4,-2.0367,-1.5171,0.5907,-1.3695,-0.7096,1
38039,4,-1.857,-1.5105,0.5804,0.2221,0.2439,1
38041,4,-2.0878,-1.519,0.8641,-0.0538,-0.2744,1
38043,4,-2.1634,-1.5146,0.6863,-0.7465,-1.0783,1
38045,4,-1.9176,-0.4009,0.8828,0.1275,-0.0102,2
38047,4,-2.1867,-1.514,0.6684,0.0152,-0.5874,1
38049,4,-1.8849,-1.5212,0.5022,-0.4938,-0.1964,1
38051,4,-2.0936,-1.4624,0.6615,-0.5202,-1.0024,1
38053,4,-1.1462,0.85,0.7941,-1.7787,-0.4396,2
38055,4,-1.0976,0.827,0.8705,-0.2336,-0.1961,2
38057,3,-0.5577,-0.1278,0.6782,0.1211,0.5364,2
38059,1,0.1238,-0.1386,0.7815,0.6751,0.6479,2
38061,4,-1.853,-0.146,0.7341,1.3471,-0.7726,2
38063,4,-1.9047,-1.482,0.5561,-0.0478,0.2131,1
38065,4,-1.1246,-1.5172,0.7949,-1.9156,0.4217,1
38067,4,-1.1497,-1.5083,1.0386,0.6558,0.3801,1
38069,3,-1.84,-1.5219,0.4154,-0.5842,0.0632,1
38071,3,-0.4293,-1.516,0.5007,0.897,0.0743,1
38073,4,-1.0045,-0.4013,0.8238,-0.5759,0.8021,2
38075,4,-2.0833,-1.4921,0.6796,-0.8932,0.2235,1
38077,3,-0.3489,0.8778,0.7613,0.2545,0.528,2
38079,4,-1.5205,0.8656,0.5308,-0.7275,-1.6011,2
38081,4,-1.557,-1.5134,0.8817,-0.6495,0.7152,1
38083,4,-1.8634,-1.5168,0.6171,-2.1168,-1.0484,0
38085,4,-1.9285,-1.5139,0.1629,-2.1162,-2.5276,0
38087,4,-2.2939,-1.5091,0.4473,-4.7317,-0.5143,0
38089,3,-0.0635,-1.2511,0.9273,1.2288,0.2636,1
38091,4,-1.9079,-1.5107,0.8336,-2.6271,0.6662,1
38093,3,-0.1893,-0.4027,0.7583,1.0259,0.3747,2
38095,4,-2.0569,-1.5213,0.6407,-0.4719,0.4453,1
38097,4,-0.7557,-1.5114,0.7705,0.3179,0.7981,1
38099,3,-0.6989,-1.4687,1.1693,0.2707,0.0505,1
38101,2,-0.0839,-0.0788,0.8138,1.1136,0.5011,2
38103,4,-1.242,-1.516,0.7549,-0.4066,-0.143,1
38105,3,-0.2695,-0.7078,1.0311,0.8741,0.0821,1
39001,3,0.1053,0.2909,0.6827,0.2305,-0.5706,2
39003,1,1.1531,0.2722,0.992,0.6404,0.4839,2
39005,2,0.9648,0.2232,0.5857,0.005,1.1075,2
39007,2,1.0301,0.7826,0.5933,0.7366,0.4943,2
39009,2,1.2784,0.204,0.4201,0.8149,-0.8224,2
39011,2,0.6708,0.2166,1.0415,-0.291,1.2186,2
39013,1,1.1134,0.2134,0.7936,0.9186,0.154,2
39015,1,0.3552,0.3134,0.4751,0.3039,0.5764,2
39017,1,1.6348,0.9583,0.8102,0.3488,1.269,2
39019,1,0.5568,0.2728,0.4144,-0.7099,0.3729,0
39021,3,0.7315,0.2491,0.9983,-0.5463,1.0972,2
39023,1,1.2427,0.3111,0.862,0.3408,0.5354,2
39025,1,1.3007,0.2276,0.5968,-0.3191,1.5414,2
39027,3,0.6969,0.2501,0.8117,0.6193,1.0533,2
39029,2,1.4375,0.281,0.8032,0.4391,0.4405,2
39031,3,0.8537,0.6396,0.3055,0.1759,0.5055,2
39033,2,0.8013,0.2198,1.1335,0.2683,0.5679,2
39035,1,1.8955,0.2334,0.29,0.9172,0.5247,2
39037,3,0.615,0.223,1.0955,-0.3986,0.8808,2
39039,2,0.8143,0.2751,0.8618,0.2494,1.2446,2
39041,1,1.1935,0.2255,0.9971,0.4043,2.8743,2
39043,1,1.0115,0.227,1.1885,0.7773,0.9999,2
39045,1,1.2567,0.2232,0.7252,-0.1648,1.6757,2
